epoch,Training Loss,Validation Loss
75,2.2678325176239014,2.267848253250122
76,2.266726493835449,2.2667016983032227
77,2.265545129776001,2.265477418899536
78,2.264331579208374,2.264219045639038
79,2.263075351715088,2.2629101276397705
80,2.2617685794830322,2.261552572250366
81,2.260395050048828,2.2601232528686523
82,2.258991241455078,2.258652687072754
83,2.2574827671051025,2.2570712566375732
84,2.2559196949005127,2.2554361820220947
85,2.2542998790740967,2.253736734390259
86,2.2525906562805176,2.251939296722412
87,2.250821352005005,2.250075578689575
88,2.248990774154663,2.2481436729431152
89,2.2470767498016357,2.246121883392334
90,2.2450220584869385,2.2439565658569336
91,2.2429304122924805,2.2417349815368652
92,2.240692615509033,2.2393603324890137
93,2.2383742332458496,2.2368907928466797
94,2.2361092567443848,2.2344634532928467
95,2.233660936355591,2.231837511062622
96,2.230987071990967,2.2289652824401855
97,2.2284131050109863,2.22615909576416
98,2.2256999015808105,2.22320556640625
99,2.2230560779571533,2.2202951908111572
100,2.2204830646514893,2.217421531677246
101,2.218258857727051,2.214872121810913
102,2.216008186340332,2.2122628688812256
103,2.214667558670044,2.2105298042297363
104,2.2134857177734375,2.2089192867279053
105,2.211259126663208,2.2062416076660156
106,2.208775758743286,2.2032809257507324
107,2.2110705375671387,2.2050724029541016
108,2.2042102813720703,2.19773268699646
109,2.1996891498565674,2.1927549839019775
110,2.1929638385772705,2.185591697692871
111,2.1789865493774414,2.1711385250091553
112,2.163630962371826,2.1553618907928467
113,2.152524471282959,2.1439297199249268
114,2.1363484859466553,2.127393960952759
115,2.1274962425231934,2.118279457092285
116,2.1200296878814697,2.1105916500091553
117,2.114656925201416,2.1050541400909424
118,2.110412120819092,2.1006553173065186
119,2.1071488857269287,2.097219228744507
120,2.1060616970062256,2.09617018699646
121,2.1022324562072754,2.092477321624756
122,2.095600128173828,2.0858919620513916
123,2.0846612453460693,2.0749664306640625
124,2.0698635578155518,2.060187339782715
125,2.0507733821868896,2.0413382053375244
126,2.034137487411499,2.0247981548309326
127,2.0216524600982666,2.0121021270751953
128,2.0068531036376953,1.997483253479004
129,2.001316785812378,1.9915605783462524
130,1.9938836097717285,1.984279751777649
131,1.9949111938476562,1.985071063041687
132,2.0030500888824463,1.9928643703460693
133,2.014119863510132,2.003727674484253
134,2.0229790210723877,2.0125367641448975
135,2.031604528427124,2.021059513092041
136,2.0345113277435303,2.0240159034729004
137,2.0340466499328613,2.0236918926239014
138,2.021637439727783,2.011613130569458
139,2.0124526023864746,2.002650260925293
140,2.003845691680908,1.9943937063217163
141,1.9772872924804688,1.9682737588882446
142,1.956247091293335,1.9476367235183716
143,1.9365326166152954,1.9282349348068237
144,1.9247581958770752,1.9167604446411133
145,1.9039193391799927,1.8960944414138794
146,1.880650520324707,1.8730974197387695
147,1.8657310009002686,1.858327865600586
148,1.8486886024475098,1.8411352634429932
149,1.8299229145050049,1.8225246667861938
150,1.8194174766540527,1.811696171760559
151,1.7977819442749023,1.7901259660720825
152,1.7899227142333984,1.781943678855896
153,1.7762049436569214,1.768006682395935
154,1.7791236639022827,1.7703707218170166
155,1.76944899559021,1.7603955268859863
156,1.7729586362838745,1.7636815309524536
157,1.768958330154419,1.7596206665039062
158,1.7681165933609009,1.758780837059021
159,1.775657057762146,1.7663261890411377
160,1.7810678482055664,1.7719299793243408
161,1.7817612886428833,1.7730098962783813
162,1.7838208675384521,1.7755714654922485
163,1.7747361660003662,1.7674795389175415
164,1.7756460905075073,1.7691872119903564
165,1.7806880474090576,1.7752374410629272
166,1.7761390209197998,1.7719694375991821
167,1.766092300415039,1.7636977434158325
168,1.7567747831344604,1.7567894458770752
169,1.7515734434127808,1.753702998161316
170,1.7465240955352783,1.751009225845337
171,1.7387595176696777,1.7459214925765991
172,1.7347408533096313,1.7444554567337036
173,1.7484315633773804,1.7598836421966553
174,1.7489169836044312,1.7626529932022095
175,1.7589843273162842,1.7746739387512207
176,1.7754993438720703,1.7927113771438599
177,1.775817632675171,1.7952983379364014
178,1.782250165939331,1.8037519454956055
179,1.7985734939575195,1.8212497234344482
180,1.8111650943756104,1.8358659744262695
181,1.833997368812561,1.8605096340179443
182,1.8492274284362793,1.8771846294403076
183,1.8704116344451904,1.8998732566833496
184,1.8901857137680054,1.921394944190979
185,1.9184179306030273,1.9510964155197144
186,1.9444135427474976,1.97760009765625
187,1.9656274318695068,2.0001442432403564
188,1.9890203475952148,2.026111364364624
189,2.015805959701538,2.0537750720977783
190,2.0426149368286133,2.0820584297180176
191,2.074802875518799,2.114922285079956
192,2.0931029319763184,2.1350340843200684
193,2.120527505874634,2.1625208854675293
194,2.155294179916382,2.1960036754608154
195,2.1815314292907715,2.223827600479126
196,2.198028326034546,2.2433905601501465
197,2.2278571128845215,2.27451229095459
198,2.251234769821167,2.2977302074432373
199,2.2763333320617676,2.323744773864746
200,2.2996225357055664,2.348318576812744
201,2.3208348751068115,2.37046217918396
202,2.347435235977173,2.3972554206848145
203,2.368753671646118,2.41861891746521
204,2.4039814472198486,2.451664686203003
205,2.425654411315918,2.4776713848114014
206,2.445162534713745,2.4966602325439453
207,2.4670450687408447,2.5194854736328125
208,2.488710403442383,2.539155960083008
209,2.5075032711029053,2.5604870319366455
210,2.529937505722046,2.581313133239746
211,2.5493016242980957,2.6036014556884766
212,2.573983669281006,2.6267638206481934
213,2.587190866470337,2.640576124191284
214,2.606869697570801,2.658233404159546
215,2.6238176822662354,2.6780505180358887
216,2.654237747192383,2.7112526893615723
217,2.6635546684265137,2.7190871238708496
218,2.676452159881592,2.7307567596435547
219,2.6929256916046143,2.745204210281372
220,2.7142882347106934,2.770235300064087
221,2.73816180229187,2.7958524227142334
222,2.743112564086914,2.7993056774139404
223,2.753312110900879,2.8072266578674316
224,2.773458242416382,2.8298556804656982
225,2.7789461612701416,2.8320119380950928
226,2.800633430480957,2.8566641807556152
227,2.809710741043091,2.8649444580078125
228,2.8295035362243652,2.885423183441162
229,2.835001230239868,2.8897085189819336
230,2.838221788406372,2.891728162765503
231,2.8621597290039062,2.9178993701934814
232,2.870849847793579,2.925832986831665
233,2.8767201900482178,2.9295833110809326
234,2.8860769271850586,2.9389023780822754
235,2.9061336517333984,2.960570812225342
236,2.92012095451355,2.97527813911438
237,2.9249978065490723,2.9795124530792236
238,2.938488245010376,2.994245767593384
239,2.955406665802002,3.011478900909424
240,2.9582438468933105,3.0133278369903564
241,2.951101541519165,3.001728057861328
242,2.9721550941467285,3.0270326137542725
243,2.9855895042419434,3.040482521057129
244,2.9938769340515137,3.0482287406921387
245,2.9994471073150635,3.0538477897644043
246,3.0280213356018066,3.0858147144317627
247,3.0109646320343018,3.0641636848449707
248,3.0309016704559326,3.086122751235962
249,3.040335178375244,3.0959627628326416
250,3.033461093902588,3.085836172103882
251,3.0476174354553223,3.101505756378174
252,3.0571651458740234,3.1114273071289062
253,3.0762386322021484,3.1326828002929688
254,3.061908483505249,3.1140899658203125
255,3.0577220916748047,3.1070163249969482
256,3.0913004875183105,3.1461262702941895
257,3.0992653369903564,3.1544101238250732
258,3.089599609375,3.14189076423645
259,3.1144208908081055,3.1697089672088623
260,3.111941337585449,3.1660003662109375
261,3.1271321773529053,3.182908296585083
262,3.127563238143921,3.182227373123169
263,3.1494035720825195,3.206427574157715
264,3.147235870361328,3.2033140659332275
265,3.13362979888916,3.18609619140625
266,3.1447296142578125,3.1978440284729004
267,3.157595634460449,3.2118513584136963
268,3.1504766941070557,3.2024950981140137
269,3.175710678100586,3.231555938720703
270,3.160656213760376,3.21276593208313
271,3.178969144821167,3.233525514602661
272,3.1911368370056152,3.2468152046203613
273,3.200472831726074,3.256906747817993
274,3.1806962490081787,3.2332205772399902
275,3.206603527069092,3.2623796463012695
276,3.205960273742676,3.2607414722442627
277,3.207698345184326,3.2624101638793945
278,3.1989951133728027,3.251863479614258
279,3.209968090057373,3.2635233402252197
280,3.220322847366333,3.275094509124756
281,3.2283427715301514,3.2834246158599854
282,3.254563808441162,3.312849760055542
283,3.2347874641418457,3.2897956371307373
284,3.2352070808410645,3.2898013591766357
285,3.242447853088379,3.2977192401885986
286,3.2419447898864746,3.2964725494384766
287,3.2515783309936523,3.307030439376831
288,3.2473104000091553,3.3013880252838135
289,3.257387638092041,3.3124773502349854
290,3.258420705795288,3.31286358833313
291,3.267125368118286,3.3224868774414062
292,3.2706077098846436,3.3262882232666016
293,3.296870708465576,3.355485677719116
294,3.29233980178833,3.349869728088379
295,3.2840778827667236,3.34006929397583
296,3.2786059379577637,3.333441972732544
297,3.293687105178833,3.3502352237701416
298,3.2926714420318604,3.3484911918640137
299,3.2819628715515137,3.335648536682129
300,3.2993195056915283,3.355245351791382
301,3.3211898803710938,3.3794162273406982
302,3.2913036346435547,3.3452470302581787
303,3.299483060836792,3.354440689086914
304,3.3024613857269287,3.3572163581848145
305,3.313844680786133,3.3699820041656494
306,3.308016777038574,3.362510919570923
307,3.319443702697754,3.375389337539673
308,3.3186285495758057,3.3741655349731445
309,3.3300771713256836,3.386826276779175
310,3.3219127655029297,3.3772053718566895
311,3.3379907608032227,3.395373821258545
312,3.3076088428497314,3.3600289821624756
313,3.3206074237823486,3.3749969005584717
314,3.338423490524292,3.394963264465332
315,3.348743200302124,3.406216621398926
316,3.33760404586792,3.3931989669799805
317,3.3551087379455566,3.4127566814422607
318,3.341555595397949,3.397127628326416
319,3.3405728340148926,3.3957462310791016
320,3.349365234375,3.4053688049316406
321,3.363022565841675,3.42043399810791
322,3.3481903076171875,3.4032399654388428
323,3.3409690856933594,3.3948307037353516
324,3.3608803749084473,3.417487859725952
325,3.347862482070923,3.4021942615509033
326,3.3734326362609863,3.430854558944702
327,3.35654616355896,3.4113900661468506
328,3.3681492805480957,3.4245009422302246
329,3.371108055114746,3.427739143371582
330,3.3734898567199707,3.4300825595855713
331,3.3694376945495605,3.425341844558716
332,3.3691065311431885,3.424583673477173
333,3.383635997772217,3.440847158432007
334,3.382514476776123,3.4394114017486572
335,3.374159812927246,3.4298086166381836
336,3.3778157234191895,3.4337029457092285
337,3.3673713207244873,3.4214186668395996
338,3.382906913757324,3.4389851093292236
339,3.390474319458008,3.447366952896118
340,3.4023513793945312,3.4603328704833984
341,3.4018964767456055,3.459688186645508
342,3.400395631790161,3.4577598571777344
343,3.398308753967285,3.4554450511932373
344,3.390831708908081,3.4467568397521973
345,3.398963212966919,3.455779552459717
346,3.3919389247894287,3.44769287109375
347,3.40375018119812,3.4606988430023193
348,3.4126172065734863,3.4704229831695557
349,3.4022066593170166,3.458834409713745
350,3.4122354984283447,3.4696688652038574
351,3.4150707721710205,3.472684383392334
352,3.413236618041992,3.470489501953125
353,3.4163737297058105,3.4737720489501953
354,3.408857583999634,3.4652962684631348
355,3.4227328300476074,3.4805147647857666
356,3.4225759506225586,3.480159282684326
357,3.415877342224121,3.4726946353912354
358,3.41457200050354,3.4709312915802
359,3.4253876209259033,3.48290753364563
360,3.4304845333099365,3.4883761405944824
361,3.431361675262451,3.4893267154693604
362,3.427584648132324,3.48500657081604
363,3.4208390712738037,3.4772934913635254
364,3.4259448051452637,3.482802152633667
365,3.4399025440216064,3.498124122619629
366,3.414757013320923,3.4700183868408203
367,3.4339349269866943,3.491361379623413
368,3.4337403774261475,3.4911069869995117
369,3.437227487564087,3.494828224182129
370,3.432375907897949,3.4894845485687256
371,3.444399833679199,3.502497911453247
372,3.4344406127929688,3.4913151264190674
373,3.4384076595306396,3.495793104171753
374,3.443098783493042,3.500906229019165
375,3.441821813583374,3.499375104904175
376,3.428445339202881,3.4841415882110596
377,3.4387753009796143,3.4957189559936523
378,3.454589605331421,3.5128233432769775
379,3.446057081222534,3.503431558609009
380,3.4475150108337402,3.5051703453063965
381,3.4388933181762695,3.4954020977020264
382,3.4603934288024902,3.519012451171875
383,3.45908522605896,3.5174224376678467
384,3.441293716430664,3.4978034496307373
385,3.458873987197876,3.5170936584472656
386,3.443690299987793,3.500227451324463
387,3.457113027572632,3.515190839767456
388,3.448153018951416,3.505080461502075
389,3.445887804031372,3.502293109893799
390,3.4525649547576904,3.5097949504852295
391,3.446930408477783,3.503429651260376
392,3.461923599243164,3.5199337005615234
393,3.459808349609375,3.5175037384033203
394,3.469731569290161,3.5281732082366943
395,3.4545929431915283,3.511590003967285
396,3.4468495845794678,3.5027499198913574
397,3.465818405151367,3.523732900619507
398,3.4575865268707275,3.5145797729492188
399,3.455824375152588,3.5126500129699707
400,3.469702959060669,3.5277228355407715
401,3.4718267917633057,3.5299923419952393
402,3.4583373069763184,3.5149905681610107
403,3.4646666049957275,3.5220823287963867
404,3.4714887142181396,3.529489278793335
405,3.4658610820770264,3.523299217224121
406,3.455901622772217,3.5120129585266113
407,3.449753999710083,3.5050277709960938
408,3.461528778076172,3.5184741020202637
409,3.467061996459961,3.5244736671447754
410,3.4721884727478027,3.5299627780914307
411,3.477116346359253,3.5352370738983154
412,3.473031997680664,3.5306856632232666
413,3.470660448074341,3.5280237197875977
414,3.4767539501190186,3.5346884727478027
415,3.480231761932373,3.5383214950561523
416,3.4723613262176514,3.5297679901123047
417,3.4654579162597656,3.5220978260040283
418,3.469905138015747,3.5270485877990723
419,3.4780569076538086,3.5361056327819824
420,3.4717962741851807,3.528907060623169
421,3.474306106567383,3.531747341156006
422,3.472860097885132,3.5299031734466553
423,3.472698211669922,3.5297677516937256
424,3.472599744796753,3.5295679569244385
425,3.485846519470215,3.5439205169677734
426,3.473081111907959,3.5299835205078125
427,3.4858834743499756,3.5438952445983887
428,3.4771621227264404,3.534327745437622
429,3.4858384132385254,3.5437967777252197
430,3.487997055053711,3.5462498664855957
431,3.4862871170043945,3.544281482696533
432,3.4750797748565674,3.5321204662323
433,3.47699236869812,3.5340702533721924
434,3.4878759384155273,3.5459272861480713
435,3.488879919052124,3.546921730041504
436,3.4942731857299805,3.55267596244812
437,3.476929187774658,3.533766508102417
438,3.4849047660827637,3.542496681213379
439,3.482377052307129,3.5397586822509766
440,3.482093095779419,3.5393471717834473
441,3.482682943344116,3.5399436950683594
442,3.4782755374908447,3.5351130962371826
443,3.4846224784851074,3.5420479774475098
444,3.4944562911987305,3.5526020526885986
445,3.4826202392578125,3.5397210121154785
446,3.49531888961792,3.553501605987549
447,3.4909732341766357,3.5488576889038086
448,3.4853994846343994,3.542715549468994
449,3.4822466373443604,3.5391616821289062
450,3.4900500774383545,3.547708034515381
451,3.4909205436706543,3.548617362976074
452,3.489164352416992,3.5469021797180176
453,3.4933788776397705,3.5512406826019287
454,3.475285530090332,3.531222343444824
455,3.477513551712036,3.5336925983428955
456,3.4982409477233887,3.556368827819824
457,3.4891321659088135,3.5464370250701904
458,3.491037368774414,3.548682689666748
459,3.4972574710845947,3.5552802085876465
460,3.4944963455200195,3.552215576171875
461,3.495300531387329,3.5532822608947754
462,3.4913101196289062,3.5487046241760254
463,3.4974403381347656,3.555398464202881
464,3.4853708744049072,3.5420737266540527
465,3.4892995357513428,3.5464324951171875
466,3.4918291568756104,3.549074649810791
467,3.5007801055908203,3.5589230060577393
468,3.497519016265869,3.5552637577056885
469,3.50925874710083,3.5677833557128906
470,3.5063674449920654,3.564647912979126
471,3.487276554107666,3.543987512588501
472,3.5062007904052734,3.564635753631592
473,3.4971516132354736,3.5548453330993652
474,3.495143413543701,3.5526554584503174
475,3.503716468811035,3.5618815422058105
476,3.505082607269287,3.56327486038208
477,3.4981601238250732,3.5557847023010254
478,3.4972152709960938,3.554676055908203
479,3.4989395141601562,3.5565009117126465
480,3.503105401992798,3.561025619506836
481,3.512165069580078,3.570869207382202
482,3.493628740310669,3.55062198638916
483,3.4976978302001953,3.555131435394287
484,3.5199217796325684,3.5788590908050537
485,3.5031495094299316,3.561084270477295
486,3.5058109760284424,3.5639352798461914
487,3.505260467529297,3.5632457733154297
488,3.511131763458252,3.569488763809204
489,3.5026581287384033,3.5604145526885986
490,3.506761312484741,3.564842462539673
491,3.500964641571045,3.5586259365081787
492,3.4990577697753906,3.5564205646514893
493,3.5110065937042236,3.5692875385284424
494,3.510171890258789,3.5683460235595703
495,3.5136361122131348,3.5721261501312256
496,3.5115537643432617,3.569871664047241
497,3.5008668899536133,3.5582895278930664
498,3.510272979736328,3.5683650970458984
499,3.506601572036743,3.5644054412841797
500,3.509413957595825,3.5674870014190674
501,3.5129101276397705,3.571294069290161
502,3.512209892272949,3.5703837871551514
503,3.504610776901245,3.5620064735412598
504,3.509026527404785,3.566732883453369
505,3.512463331222534,3.570535182952881
506,3.510817766189575,3.5686450004577637
507,3.512852430343628,3.5710275173187256
508,3.521444082260132,3.580169916152954
509,3.5143728256225586,3.5727524757385254
510,3.5303916931152344,3.589493751525879
511,3.521466016769409,3.580029010772705
512,3.5188629627227783,3.577298879623413
513,3.517812728881836,3.5761144161224365
514,3.5188350677490234,3.577458381652832
515,3.509361743927002,3.5669641494750977
516,3.5147159099578857,3.572709560394287
517,3.504551410675049,3.561631441116333
518,3.5190579891204834,3.5773656368255615
519,3.525541305541992,3.5842554569244385
520,3.5205514430999756,3.5789263248443604
521,3.523430109024048,3.5819194316864014
522,3.5184102058410645,3.5765066146850586
523,3.5133986473083496,3.571089506149292
524,3.521209478378296,3.5793280601501465
525,3.5308680534362793,3.589816093444824
526,3.515490770339966,3.5732035636901855
527,3.524430274963379,3.58276629447937
528,3.52398943901062,3.582395076751709
529,3.526123523712158,3.584529161453247
530,3.5185372829437256,3.57631778717041
531,3.5138354301452637,3.571126699447632
532,3.5261120796203613,3.584646224975586
533,3.5160484313964844,3.5735256671905518
534,3.5217232704162598,3.5798141956329346
535,3.5272531509399414,3.5856120586395264
536,3.521202325820923,3.5791149139404297
537,3.5258636474609375,3.5840976238250732
538,3.5357370376586914,3.594428539276123
539,3.517690658569336,3.5750651359558105
540,3.5277113914489746,3.5859851837158203
541,3.5248727798461914,3.58284854888916
542,3.5277836322784424,3.5860483646392822
543,3.5293543338775635,3.587657928466797
544,3.5239360332489014,3.5817580223083496
545,3.5283145904541016,3.5864734649658203
546,3.5266058444976807,3.584524393081665
547,3.5233187675476074,3.581012487411499
548,3.5240485668182373,3.581753969192505
549,3.527769088745117,3.5857272148132324
550,3.5289394855499268,3.5870869159698486
551,3.5289769172668457,3.586885452270508
552,3.5297763347625732,3.587714433670044
553,3.533273935317993,3.591496229171753
554,3.522109031677246,3.5793280601501465
555,3.5362601280212402,3.5946900844573975
556,3.5365312099456787,3.594937562942505
557,3.529322862625122,3.587073564529419
558,3.525641918182373,3.583064556121826
559,3.530975580215454,3.588893175125122
560,3.531237840652466,3.589020013809204
561,3.532637357711792,3.5905284881591797
562,3.5266449451446533,3.584080934524536
563,3.530846118927002,3.5886261463165283
564,3.531686305999756,3.5895700454711914
565,3.539163112640381,3.597439765930176
566,3.536160945892334,3.5941948890686035
567,3.5328662395477295,3.590709686279297
568,3.535979986190796,3.594038963317871
569,3.538438558578491,3.5967965126037598
570,3.5320184230804443,3.589653730392456
571,3.5383353233337402,3.596369981765747
572,3.5402028560638428,3.5984957218170166
573,3.542567014694214,3.600996255874634
574,3.534147024154663,3.5916507244110107
575,3.5388011932373047,3.5967423915863037
576,3.53751540184021,3.5954787731170654
577,3.5401649475097656,3.598217010498047
578,3.531599998474121,3.5890371799468994
579,3.5361557006835938,3.593825101852417
580,3.5386674404144287,3.59658145904541
581,3.5326638221740723,3.5899600982666016
582,3.5389404296875,3.5966622829437256
583,3.5408058166503906,3.598759889602661
584,3.5334131717681885,3.590515613555908
585,3.536757469177246,3.5943117141723633
586,3.5467748641967773,3.605137348175049
587,3.541877031326294,3.599745988845825
588,3.5362555980682373,3.5935351848602295
589,3.538090944290161,3.595634698867798
590,3.538072109222412,3.595597982406616
591,3.5407650470733643,3.5985913276672363
592,3.5433189868927,3.601210594177246
593,3.5386087894439697,3.5960793495178223
594,3.5370163917541504,3.5942816734313965
595,3.538614273071289,3.5959978103637695
596,3.5455007553100586,3.60345196723938
597,3.543247938156128,3.6009023189544678
598,3.544067621231079,3.601768970489502
599,3.536527395248413,3.59313702583313
600,3.5437111854553223,3.6013073921203613
601,3.5468320846557617,3.6044986248016357
602,3.554739236831665,3.6130666732788086
603,3.5358481407165527,3.592639207839966
604,3.5446386337280273,3.6021785736083984
605,3.5497043132781982,3.6075518131256104
606,3.5521767139434814,3.6101508140563965
607,3.5503227710723877,3.6082406044006348
608,3.5405006408691406,3.5974278450012207
609,3.5478415489196777,3.6056113243103027
610,3.5417532920837402,3.5986547470092773
611,3.5525028705596924,3.6105234622955322
612,3.5414023399353027,3.5985682010650635
613,3.5459771156311035,3.603454113006592
614,3.544142961502075,3.6014153957366943
615,3.548175573348999,3.605764150619507
616,3.5488526821136475,3.6064634323120117
617,3.5494632720947266,3.60707950592041
618,3.552095651626587,3.6099109649658203
619,3.5476434230804443,3.6051137447357178
620,3.551342248916626,3.608931064605713
621,3.547520160675049,3.6048338413238525
622,3.5472655296325684,3.6045403480529785
623,3.5398476123809814,3.596189498901367
624,3.548654794692993,3.6059718132019043
625,3.544369697570801,3.6013636589050293
626,3.550889492034912,3.608309268951416
627,3.552210807800293,3.6096811294555664
628,3.5542385578155518,3.6119160652160645
629,3.5563108921051025,3.6140224933624268
630,3.547083616256714,3.604156970977783
631,3.5535168647766113,3.6110260486602783
632,3.553251028060913,3.6106159687042236
633,3.5534942150115967,3.6109001636505127
634,3.551069736480713,3.608250856399536
635,3.551520824432373,3.608656406402588
636,3.5545060634613037,3.611931800842285
637,3.5491724014282227,3.6062369346618652
638,3.5446693897247314,3.6012775897979736
639,3.55440354347229,3.6118149757385254
640,3.5561656951904297,3.613781213760376
641,3.5523273944854736,3.6096489429473877
642,3.5533430576324463,3.6106984615325928
643,3.5559048652648926,3.6132969856262207
644,3.5583744049072266,3.6158769130706787
645,3.554321765899658,3.611514091491699
646,3.5467488765716553,3.603358745574951
647,3.556142568588257,3.613499402999878
648,3.559360980987549,3.616875648498535
649,3.556436538696289,3.6136584281921387
650,3.555053234100342,3.612173557281494
651,3.5588812828063965,3.616267204284668
652,3.55814790725708,3.615478277206421
653,3.5555741786956787,3.6128382682800293
654,3.5634353160858154,3.621066093444824
655,3.560215950012207,3.6177029609680176
656,3.5534303188323975,3.61031174659729
657,3.561150074005127,3.6187241077423096
658,3.5616774559020996,3.6192002296447754
659,3.5600733757019043,3.617332696914673
660,3.560218572616577,3.6176090240478516
661,3.563891887664795,3.6214566230773926
662,3.5582447052001953,3.615281343460083
663,3.5587244033813477,3.615949869155884
664,3.5626556873321533,3.620117425918579
665,3.559725046157837,3.616899013519287
666,3.559002637863159,3.616136312484741
667,3.5590925216674805,3.616185426712036
668,3.569249153137207,3.6271326541900635
669,3.557497501373291,3.614370584487915
670,3.5641086101531982,3.621473789215088
671,3.5640079975128174,3.6214516162872314
672,3.562856912612915,3.620081901550293
673,3.568488836288452,3.6259894371032715
674,3.55706787109375,3.6138341426849365
675,3.5561909675598145,3.6128203868865967
676,3.5624077320098877,3.6195549964904785
677,3.5583651065826416,3.6151342391967773
678,3.5586743354797363,3.6155104637145996
679,3.5613701343536377,3.6183254718780518
680,3.5610201358795166,3.6178994178771973
681,3.5605454444885254,3.617332935333252
682,3.564387083053589,3.6214730739593506
683,3.5664923191070557,3.623840808868408
684,3.56111478805542,3.617934465408325
685,3.557636260986328,3.6140546798706055
686,3.5658397674560547,3.6229329109191895
687,3.560424327850342,3.6170146465301514
688,3.5646119117736816,3.6216883659362793
689,3.5680348873138428,3.6250975131988525
690,3.568847894668579,3.6261444091796875
691,3.563742160797119,3.620469331741333
692,3.5690994262695312,3.6263582706451416
693,3.5604231357574463,3.6169722080230713
694,3.572904109954834,3.630575656890869
695,3.570788860321045,3.628103733062744
696,3.5705502033233643,3.627741813659668
697,3.5657551288604736,3.6226282119750977
698,3.567323684692383,3.6243011951446533
699,3.567732810974121,3.6247360706329346
700,3.568570852279663,3.6256370544433594
701,3.5751450061798096,3.6326117515563965
702,3.568223476409912,3.625176191329956
703,3.572968006134033,3.6303067207336426
704,3.567262649536133,3.6241214275360107
705,3.567474842071533,3.624344825744629
706,3.5649266242980957,3.621558904647827
707,3.5753252506256104,3.632709264755249
708,3.5660011768341064,3.622659683227539
709,3.5701041221618652,3.6271636486053467
710,3.5731358528137207,3.6302783489227295
711,3.5697083473205566,3.6267337799072266
712,3.5720438957214355,3.6290926933288574
713,3.5678353309631348,3.624507427215576
714,3.5710971355438232,3.627997398376465
715,3.570204734802246,3.6270883083343506
716,3.574098587036133,3.6312434673309326
717,3.565939426422119,3.6223819255828857
718,3.567943572998047,3.624464988708496
719,3.5735743045806885,3.630579710006714
720,3.569479465484619,3.626114845275879
721,3.571805477142334,3.6284830570220947
722,3.573829412460327,3.63077974319458
723,3.5726571083068848,3.6295487880706787
724,3.5734775066375732,3.6303913593292236
725,3.5705578327178955,3.627213478088379
726,3.5699169635772705,3.6265809535980225
727,3.5772793292999268,3.6344499588012695
728,3.5739951133728027,3.630758285522461
729,3.572917938232422,3.629455327987671
